大陆央视,#genre#
JSPORTS 4,https://histar.zapi.us.kg/?id=jsports4
KBS 1,https://histar.zapi.us.kg/?id=kbs-1
KBS 2,https://histar.zapi.us.kg/?id=kbs-2
KBS Drama,https://histar.zapi.us.kg/?id=kbs-drama
KBS Story,https://histar.zapi.us.kg/?id=kbs-story
KBS Life,https://histar.zapi.us.kg/?id=kbs-life
KBS Joy,https://histar.zapi.us.kg/?id=kbs-joy
KBS Kids,https://histar.zapi.us.kg/?id=kbs-kids
KBSWorld,https://histar.zapi.us.kg/?id=kbsworld
KBS NEWS,https://histar.zapi.us.kg/?id=kbs-news
SBS,https://histar.zapi.us.kg/?id=sbs
SBS Plus,https://histar.zapi.us.kg/?id=sbs-plus
SBS funE,https://histar.zapi.us.kg/?id=sbs-fune
SBS M,https://histar.zapi.us.kg/?id=sbs-m

