大陆央视,#genre#
CI 罪案侦查频道,http://154.12.60.186/xsj.php?id=ci
滚动力 rollor,http://154.12.60.186/xsj.php?id=rollor
LUXE TV Channel,http://154.12.60.186/xsj.php?id=luxe-tv
日韩频道,#genre#
NHK General,http://154.12.60.186/xsj.php?id=nhk-g
NHK Education,http://154.12.60.186/xsj.php?id=nhk-e
日本电视台,http://154.12.60.186/xsj.php?id=nippon-tv
TBS TV,http://154.12.60.186/xsj.php?id=tbs-tv
富士电视台,http://154.12.60.186/xsj.php?id=fujitv
朝日电视台,http://154.12.60.186/xsj.php?id=tv-asahi
东京电视台,http://154.12.60.186/xsj.php?id=tv-tokyo
JSPORTS 1,http://154.12.60.186/xsj.php?id=jsports1
JSPORTS 2,http://154.12.60.186/xsj.php?id=jsports2
JSPORTS 3,http://154.12.60.186/xsj.php?id=jsports3
JSPORTS 4,http://154.12.60.186/xsj.php?id=jsports4
KBS 1,http://154.12.60.186/xsj.php?id=kbs-1
KBS 2,http://154.12.60.186/xsj.php?id=kbs-2
KBS Drama,http://154.12.60.186/xsj.php?id=kbs-drama
KBS Story,http://154.12.60.186/xsj.php?id=kbs-story
KBS Life,http://154.12.60.186/xsj.php?id=kbs-life
KBS Joy,http://154.12.60.186/xsj.php?id=kbs-joy
KBS Kids,http://154.12.60.186/xsj.php?id=kbs-kids
KBSWorld,http://154.12.60.186/xsj.php?id=kbsworld
KBS NEWS,http://154.12.60.186/xsj.php?id=kbs-news
SBS,http://154.12.60.186/xsj.php?id=sbs
SBS Plus,http://154.12.60.186/xsj.php?id=sbs-plus
SBS funE,http://154.12.60.186/xsj.php?id=sbs-fune
SBS M,http://154.12.60.186/xsj.php?id=sbs-m

奥运2024频道,#genre#
ELTA奥运1台,http://154.12.60.186/xsj.php?id=elta-oly1
ELTA奥运2台,http://154.12.60.186/xsj.php?id=elta-oly2
ELTA奥运3台,http://154.12.60.186/xsj.php?id=elta-oly3
ELTA奥运4台,http://154.12.60.186/xsj.php?id=elta-oly4
ELTA奥运5台,http://154.12.60.186/xsj.php?id=elta-oly5
ELTA奥运6台,http://154.12.60.186/xsj.php?id=elta-oly6
ELTA奥运7台,http://154.12.60.186/xsj.php?id=elta-oly7
Astro OLY 1,http://154.12.60.186/xsj.php?id=astro-oly1
Astro OLY 2,http://154.12.60.186/xsj.php?id=astro-oly2
Astro OLY 3,http://154.12.60.186/xsj.php?id=astro-oly3
Astro OLY 4,http://154.12.60.186/xsj.php?id=astro-oly4
Astro OLY 5,http://154.12.60.186/xsj.php?id=astro-oly5
MyTVSuper奥运801,http://154.12.60.186/xsj.php?id=mytvsuper-oly801
MyTVSuper奥运802,http://154.12.60.186/xsj.php?id=mytvsuper-oly802
MyTVSuper奥运803,http://154.12.60.186/xsj.php?id=mytvsuper-oly803
MyTVSuper奥运804,http://154.12.60.186/xsj.php?id=mytvsuper-oly804
MyTVSuper奥运805,http://154.12.60.186/xsj.php?id=mytvsuper-oly805
MyTVSuper奥运806,http://154.12.60.186/xsj.php?id=mytvsuper-oly806
MyTVSuper奥运807,http://154.12.60.186/xsj.php?id=mytvsuper-oly807
MyTVSuper奥运808,http://154.12.60.186/xsj.php?id=mytvsuper-oly808
MyTVSuper奥运809,http://154.12.60.186/xsj.php?id=mytvsuper-oly809
MyTVSuper奥运810,http://154.12.60.186/xsj.php?id=mytvsuper-oly810
MyTVSuper奥运811,http://154.12.60.186/xsj.php?id=mytvsuper-oly811
MyTVSuper奥运812,http://154.12.60.186/xsj.php?id=mytvsuper-oly812
MyTVSuper奥运813,http://154.12.60.186/xsj.php?id=mytvsuper-oly813
MyTVSuper奥运814,http://154.12.60.186/xsj.php?id=mytvsuper-oly814
MyTVSuper奥运815,http://154.12.60.186/xsj.php?id=mytvsuper-oly815
MyTVSuper奥运816,http://154.12.60.186/xsj.php?id=mytvsuper-oly816
MyTVSuper奥运817,http://154.12.60.186/xsj.php?idhttp://154.12.60.186/xsj.php?id=mytvsuper-oly817
